Timestamp,Rainfall (mm),Total Rainfall (mm),Atmospheric Temperature (°C),Wind Direction,Average Wind Speed  (km/h),Wind Gust  (km/h),MSL Pressure (hPa),Average Humidity (%),Atmospheric Pressure (hPa),Average Delta T (°C),Average Dew Point (°C),AverageSolarRadiation (W/m2),Average Wet Bulb (°C),Average Wind Direction (°),Min Wind Speed  (km/h),Device ID
2026-05-14T19:22:53Z,0.00,248.20,29.78,S,0.00,0.00,1014.23,80.41,1006.40,2.80,26.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T19:05:34Z,0.00,248.20,29.83,S,0.00,0.00,1014.33,79.91,1006.50,2.88,25.98,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T18:48:25Z,0.00,248.20,29.83,S,0.00,0.00,1014.63,79.88,1006.80,2.88,25.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T18:31:17Z,0.00,248.20,29.90,S,0.00,0.00,1014.83,79.24,1007.00,2.98,25.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T18:14:09Z,0.00,248.20,30.05,S,0.00,0.00,1014.83,78.93,1007.00,3.03,25.99,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T17:56:50Z,0.00,248.20,30.06,S,0.00,0.00,1014.93,78.45,1007.10,3.11,25.89,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T17:39:41Z,0.00,248.20,30.13,S,0.00,0.00,1015.13,78.02,1007.30,3.18,25.87,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T17:22:32Z,0.00,248.20,30.21,S,0.00,0.00,1015.13,77.59,1007.30,3.25,25.85,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T17:05:13Z,0.00,248.20,30.23,S,0.00,0.00,1015.33,77.21,1007.50,3.30,25.79,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T16:48:05Z,0.00,248.20,30.34,S,0.00,0.00,1015.63,76.70,1007.80,3.39,25.78,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T16:30:57Z,0.00,248.20,30.44,S,0.00,0.00,1015.73,76.48,1007.90,3.43,25.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T16:13:38Z,0.00,248.20,30.51,S,0.00,0.00,1015.73,76.14,1007.90,3.48,25.82,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T15:56:19Z,0.00,248.20,30.60,S,0.00,0.00,1015.83,75.79,1008.00,3.54,25.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T15:39:11Z,0.00,248.20,30.71,S,0.00,0.00,1015.83,75.46,1008.00,3.60,25.86,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T15:21:51Z,0.00,248.20,30.71,S,0.00,0.00,1015.83,75.40,1008.00,3.61,25.85,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T15:04:42Z,0.00,248.20,30.80,S,0.00,0.00,1015.63,74.91,1007.80,3.69,25.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T14:47:34Z,0.00,248.20,30.89,S,0.00,0.00,1015.33,75.04,1007.50,3.67,25.94,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T14:30:15Z,0.00,248.20,30.97,S,0.00,0.00,1015.23,75.31,1007.40,3.63,26.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T14:13:07Z,0.00,248.20,31.04,S,0.00,0.00,1014.93,74.82,1007.10,3.71,26.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T13:55:59Z,0.00,248.20,31.14,S,0.00,0.00,1014.83,73.92,1007.00,3.86,25.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T13:37:48Z,0.00,248.20,31.22,S,0.00,0.00,1006.90,73.21,1006.90,3.98,25.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T13:20:40Z,0.00,248.20,31.36,S,0.00,0.00,1006.70,72.31,1006.70,4.13,25.77,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T13:03:32Z,0.00,248.20,31.48,S,0.00,0.00,1006.40,71.39,1006.40,4.28,25.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T12:46:24Z,0.00,248.20,31.56,S,0.00,0.00,1006.20,70.15,1006.20,4.49,25.45,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T12:29:05Z,0.00,248.20,31.71,S,0.00,0.00,1006.00,69.61,1006.00,4.58,25.46,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T12:11:46Z,0.00,248.20,31.89,S,0.00,0.00,1005.60,69.76,1005.60,4.57,25.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T11:54:38Z,0.00,248.20,32.03,S,0.00,0.00,1005.40,68.61,1005.40,4.77,25.52,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T11:37:18Z,0.00,248.20,32.12,S,0.00,0.00,1005.30,68.65,1005.30,4.77,25.62,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T11:20:09Z,0.00,248.20,32.29,S,0.00,0.00,1004.90,67.87,1004.90,4.91,25.59,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T11:03:01Z,0.00,248.20,32.46,S,0.00,0.00,1004.70,67.15,1004.70,5.04,25.57,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T10:45:53Z,0.00,248.20,32.87,S,0.00,0.00,1004.50,65.52,1004.50,5.35,25.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T10:28:45Z,0.00,248.20,33.25,S,0.00,0.00,1004.20,64.55,1004.20,5.55,25.65,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T10:11:37Z,0.00,248.20,34.01,S,0.00,0.00,1004.00,62.40,1004.00,5.99,25.80,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T09:54:29Z,0.00,248.20,34.84,S,0.00,0.00,1004.00,59.95,1004.00,6.50,25.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T09:37:21Z,0.00,248.20,34.62,S,0.00,0.00,1003.60,61.51,1003.60,6.20,26.13,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T09:20:02Z,0.00,248.20,34.70,S,0.00,0.00,1003.70,63.70,1003.70,5.82,26.80,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T09:02:53Z,0.00,248.20,35.65,S,0.00,0.00,1003.60,60.93,1003.60,6.41,26.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T08:45:45Z,0.00,248.20,34.89,S,0.00,0.00,1003.80,62.56,1003.80,6.04,26.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T08:28:36Z,0.00,248.20,35.25,S,0.00,0.00,1003.70,60.71,1003.70,6.41,26.49,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T08:11:27Z,0.00,248.20,36.27,S,0.00,0.00,1003.80,54.06,1003.80,7.77,25.48,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T07:54:19Z,0.00,248.20,38.53,S,0.00,0.00,1004.00,45.74,1004.00,9.83,24.73,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T07:37:11Z,0.00,248.20,37.93,S,0.00,0.00,1004.10,47.38,1004.10,9.37,24.78,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T07:20:03Z,0.00,248.20,36.84,S,0.00,0.00,1004.20,50.60,1004.20,8.54,24.89,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T07:02:55Z,0.00,248.20,36.10,S,0.00,0.00,1004.40,52.46,1004.40,8.07,24.82,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T06:45:47Z,0.00,248.20,36.10,S,0.00,0.00,1004.60,52.40,1004.60,8.08,24.80,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T06:28:28Z,0.00,248.20,36.06,S,0.00,0.00,1004.80,51.46,1004.80,8.26,24.46,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T06:11:09Z,0.00,248.20,35.71,S,0.00,0.00,1005.30,53.69,1005.30,7.78,24.85,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T05:54:00Z,0.00,248.20,35.20,S,0.00,0.00,1005.70,54.48,1005.70,7.56,24.62,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T05:36:52Z,0.00,248.20,34.63,S,0.00,0.00,1006.20,55.96,1006.20,7.22,24.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T05:19:44Z,0.00,248.20,34.39,S,0.00,0.00,1006.70,54.10,1006.70,7.53,23.76,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T05:02:25Z,0.00,248.20,34.34,S,0.00,0.00,1006.90,56.34,1006.90,7.11,24.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T04:45:16Z,0.00,248.20,34.11,S,0.00,0.00,1007.20,55.07,1007.20,7.32,23.79,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T04:28:07Z,0.00,248.20,33.85,S,0.00,0.00,1007.40,57.80,1007.40,6.79,24.36,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T04:10:45Z,0.00,248.20,33.55,S,0.00,0.00,1007.70,59.50,1007.70,6.45,24.56,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T03:53:36Z,0.00,248.20,33.23,ESE,0.00,0.00,1007.90,61.90,1007.90,6.00,24.93,0.00,0.00,116.00,0.00,79DAAFB4
2026-05-14T03:36:28Z,0.00,248.20,32.69,S,0.00,0.00,1008.00,60.03,1008.00,6.27,23.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T03:19:20Z,0.00,248.20,32.30,S,0.00,0.00,1008.20,64.21,1008.20,5.52,24.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T03:02:01Z,0.00,248.20,32.19,S,0.00,0.00,1008.40,63.64,1008.40,5.61,24.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T02:44:52Z,0.00,248.20,31.76,S,0.00,0.00,1008.60,65.69,1008.60,5.23,24.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T02:27:33Z,0.00,248.20,31.39,S,0.00,0.00,1008.70,67.15,1008.70,4.96,24.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T02:10:14Z,0.00,248.20,31.18,S,0.00,0.00,1008.90,68.44,1008.90,4.74,24.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T01:53:06Z,0.00,248.20,30.91,S,0.00,0.00,1008.90,71.22,1008.90,4.27,25.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T01:35:46Z,0.00,248.20,30.69,S,0.00,0.00,1008.90,73.94,1008.90,3.83,25.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T01:18:38Z,0.00,248.20,30.54,S,0.00,0.00,1008.80,73.92,1008.80,3.83,25.35,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T01:01:18Z,0.00,248.20,30.26,S,0.00,0.00,1008.80,78.03,1008.80,3.18,26.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T00:44:09Z,0.00,248.20,30.02,S,0.00,0.00,1008.60,79.72,1008.60,2.91,26.13,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T00:27:01Z,0.00,248.20,29.80,S,0.00,0.00,1008.50,81.80,1008.50,2.59,26.35,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-14T00:09:53Z,0.00,248.20,29.68,S,0.00,0.00,1008.30,82.47,1008.30,2.49,26.37,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T23:52:45Z,0.00,248.20,29.52,S,0.00,0.00,1008.10,83.39,1008.10,2.35,26.40,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T23:35:26Z,0.00,248.20,29.45,S,0.00,0.00,1007.90,83.44,1007.90,2.34,26.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T23:18:18Z,0.00,248.20,29.38,S,0.00,0.00,1007.50,83.23,1007.50,2.37,26.23,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T23:00:58Z,0.00,248.20,29.39,S,0.00,0.00,1007.30,82.88,1007.30,2.42,26.17,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T22:43:50Z,0.00,248.20,29.40,S,0.00,0.00,1007.20,82.77,1007.20,2.43,26.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T22:26:41Z,0.00,248.20,29.39,S,0.00,0.00,1006.70,82.64,1006.70,2.45,26.12,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T22:09:31Z,0.00,248.20,29.42,S,0.00,0.00,1006.60,82.74,1006.60,2.44,26.17,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T21:52:23Z,0.00,248.20,29.53,S,0.00,0.00,1006.50,82.47,1006.50,2.48,26.22,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T21:35:15Z,0.00,248.20,29.54,S,0.00,0.00,1006.30,82.20,1006.30,2.52,26.18,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T21:17:56Z,0.00,248.20,29.55,S,0.00,0.00,1006.20,82.06,1006.20,2.54,26.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T21:00:47Z,0.00,248.20,29.52,S,0.00,0.00,1006.10,81.87,1006.10,2.57,26.09,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T20:43:38Z,0.00,248.20,29.65,S,0.00,0.00,1006.00,81.11,1006.00,2.69,26.06,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T20:26:29Z,0.00,248.20,29.59,S,0.00,0.00,1005.90,81.20,1005.90,2.67,26.02,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T20:09:21Z,0.00,248.20,29.62,S,0.00,0.00,1005.90,81.11,1005.90,2.69,26.03,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T19:52:13Z,0.00,248.20,29.74,S,0.00,0.00,1005.80,81.07,1005.80,2.70,26.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T19:35:05Z,0.00,248.20,29.76,S,0.00,0.00,1005.70,81.41,1005.70,2.65,26.23,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T19:17:46Z,0.00,248.20,29.87,S,0.00,0.00,1005.80,81.67,1005.80,2.61,26.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T19:00:37Z,0.00,248.20,29.85,S,0.00,0.00,1005.90,81.86,1005.90,2.59,26.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T18:43:29Z,0.00,248.20,29.86,S,0.00,0.00,1006.00,81.50,1006.00,2.64,26.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T18:26:21Z,0.00,248.20,29.96,S,0.00,0.00,1006.20,81.23,1006.20,2.68,26.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T18:09:13Z,0.00,248.20,20.00,S,0.00,0.00,670.80,54.20,670.80,5.74,10.47,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T17:52:05Z,0.00,248.20,30.07,S,0.00,0.00,1006.40,80.95,1006.40,2.73,26.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T17:34:57Z,0.00,248.20,30.13,S,0.00,0.00,1006.50,80.55,1006.50,2.79,26.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T17:17:43Z,0.00,248.20,30.18,S,0.00,0.00,1006.60,80.29,1006.60,2.83,26.40,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T17:00:35Z,0.00,248.20,30.20,S,0.00,0.00,1006.90,79.99,1006.90,2.88,26.36,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T16:43:16Z,0.00,248.20,30.31,S,0.00,0.00,1007.20,79.37,1007.20,2.98,26.33,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T16:26:07Z,0.00,248.20,30.41,S,0.00,0.00,1007.20,78.66,1007.20,3.09,26.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T16:08:58Z,0.00,248.20,30.46,S,0.00,0.00,1007.30,78.72,1007.30,3.08,26.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T15:51:50Z,0.00,248.20,30.56,S,0.00,0.00,1007.40,78.16,1007.40,3.17,26.31,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T15:34:43Z,0.00,248.20,30.60,S,0.00,0.00,1007.30,78.02,1007.30,3.20,26.32,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T15:14:52Z,0.00,248.20,30.66,S,0.00,0.00,1007.50,78.16,1007.50,3.18,26.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T14:54:05Z,0.00,248.20,30.71,S,0.00,0.00,1007.40,78.31,1007.40,3.16,26.49,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T14:34:13Z,0.00,248.20,30.80,S,0.00,0.00,1007.20,77.70,1007.20,3.26,26.45,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T14:13:27Z,0.00,248.20,30.84,S,0.00,0.00,1007.00,76.71,1007.00,3.41,26.27,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T13:52:51Z,0.00,248.20,30.99,S,0.00,0.00,1006.90,75.56,1006.90,3.60,26.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T13:35:43Z,0.00,248.20,31.08,S,0.00,0.00,1006.70,75.18,1006.70,3.66,26.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T13:18:35Z,0.00,248.20,31.27,S,0.00,0.00,1006.50,74.90,1006.50,3.71,26.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T13:01:27Z,0.00,248.20,31.33,S,0.00,0.00,1006.10,74.64,1006.10,3.76,26.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T12:44:08Z,0.00,248.20,31.44,S,0.00,0.00,1005.70,74.02,1005.70,3.86,26.24,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T12:26:49Z,0.00,248.20,31.57,S,0.00,0.00,1005.70,72.74,1005.70,4.07,26.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T12:09:41Z,0.00,248.20,31.79,S,0.00,0.00,1005.50,71.18,1005.50,4.34,25.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T11:52:21Z,0.00,248.20,31.96,S,0.00,0.00,1005.00,69.66,1005.00,4.59,25.71,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T11:35:12Z,0.00,248.20,32.16,S,0.00,0.00,1004.70,67.82,1004.70,4.91,25.45,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T11:18:04Z,0.00,248.20,32.51,S,0.00,0.00,1004.50,65.60,1004.50,5.31,25.22,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T11:00:56Z,0.00,248.20,32.96,S,0.00,0.00,1004.10,62.28,1004.10,5.91,24.78,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T10:43:48Z,0.00,248.20,33.74,S,0.00,0.00,1003.70,60.42,1003.70,6.31,25.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T10:23:08Z,0.00,248.20,35.83,S,0.00,0.00,1003.30,55.60,1003.30,7.42,25.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T10:06:00Z,0.00,248.20,39.42,S,0.00,0.00,1003.20,46.01,1003.20,9.91,25.64,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T09:48:52Z,0.00,248.20,40.40,S,0.00,0.00,1003.20,42.78,1003.20,10.82,25.29,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T09:31:33Z,0.00,248.20,40.12,S,0.00,0.00,1003.20,42.84,1003.20,10.76,25.06,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T09:14:14Z,0.00,248.20,40.98,S,0.00,0.00,1003.00,41.82,1003.00,11.15,25.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T08:57:05Z,0.00,248.20,41.07,S,0.00,0.00,1003.00,40.58,1003.00,11.48,25.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T08:39:57Z,0.00,248.20,40.29,S,0.00,0.00,1003.20,41.90,1003.20,11.01,24.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T08:22:49Z,0.00,248.20,41.42,S,0.00,0.00,1003.20,40.77,1003.20,11.49,25.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T08:05:30Z,0.00,248.20,41.07,S,0.00,0.00,1003.40,41.30,1003.40,11.30,25.30,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T07:48:21Z,0.00,248.20,39.87,S,0.00,0.00,1003.60,43.87,1003.60,10.47,25.24,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T07:31:12Z,0.00,248.20,38.77,S,0.00,0.00,1003.70,47.39,1003.70,9.50,25.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T07:13:53Z,0.00,248.20,36.98,S,0.00,0.00,1003.90,51.39,1003.90,8.40,25.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T06:56:45Z,0.00,248.20,35.99,S,0.00,0.00,1004.40,54.59,1004.40,7.64,25.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T06:39:37Z,0.00,248.20,35.51,S,0.00,0.00,1004.80,56.86,1004.80,7.15,25.63,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T06:22:18Z,0.00,248.20,35.32,S,0.00,0.00,1005.00,57.54,1005.00,7.00,25.65,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T06:04:59Z,0.00,248.20,34.80,S,0.00,0.00,1005.20,57.74,1005.20,6.90,25.23,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T05:47:50Z,0.00,248.20,34.36,S,0.00,0.00,1005.60,60.03,1005.60,6.44,25.47,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T05:30:42Z,0.00,248.20,34.02,S,0.00,0.00,1005.90,62.01,1005.90,6.06,25.70,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T05:13:34Z,0.00,248.20,33.78,S,0.00,0.00,1006.30,61.89,1006.30,6.05,25.44,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T04:56:26Z,0.00,248.20,22.42,S,0.00,0.00,671.20,42.24,671.20,7.79,8.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T04:39:18Z,0.00,248.20,33.43,S,0.00,0.00,1007.20,64.34,1007.20,5.60,25.77,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T04:22:10Z,0.00,248.20,33.22,S,0.00,0.00,1007.40,61.60,1007.40,6.05,24.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T04:05:02Z,0.00,248.20,32.75,S,0.00,0.00,1007.70,64.37,1007.70,5.53,25.13,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T03:47:43Z,0.00,248.20,32.61,S,0.00,0.00,1008.00,66.63,1008.00,5.14,25.58,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T03:30:35Z,0.00,248.20,32.72,S,0.00,0.00,1008.20,66.27,1008.20,5.21,25.59,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T03:13:15Z,0.00,248.20,32.30,S,0.00,0.00,1008.40,65.72,1008.40,5.27,25.06,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T02:55:56Z,0.00,248.20,31.76,S,0.00,0.00,1008.60,67.43,1008.60,4.94,24.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T02:38:48Z,0.00,248.20,31.62,S,0.00,0.00,1008.60,70.27,1008.60,4.47,25.53,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T02:21:29Z,0.00,248.20,31.27,S,0.00,0.00,1008.80,72.58,1008.80,4.08,25.75,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T02:04:20Z,0.00,248.20,31.18,S,0.00,0.00,1008.90,72.62,1008.90,4.07,25.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T01:47:11Z,0.00,248.20,31.17,S,0.00,0.00,1009.00,74.52,1009.00,3.77,26.10,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T01:30:03Z,0.00,248.20,31.19,S,0.00,0.00,1009.10,74.72,1009.10,3.74,26.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T01:12:55Z,0.00,248.20,31.03,S,0.00,0.00,1009.00,76.27,1009.00,3.49,26.35,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T00:55:47Z,0.00,248.20,30.72,S,0.00,0.00,1009.00,77.56,1009.00,3.27,26.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T00:38:37Z,0.00,248.20,30.59,S,0.00,0.00,1008.90,78.72,1008.90,3.09,26.46,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T00:21:29Z,0.00,248.20,30.38,S,0.00,0.00,1008.60,79.36,1008.60,2.98,26.40,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-13T00:04:21Z,0.00,248.20,30.18,S,0.00,0.00,1008.40,80.12,1008.40,2.86,26.37,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T23:47:02Z,0.00,248.20,30.08,S,0.00,0.00,1008.10,80.92,1008.10,2.73,26.44,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T23:29:43Z,0.00,248.20,29.99,S,0.00,0.00,1008.00,80.93,1008.00,2.73,26.35,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T23:12:34Z,0.00,248.20,29.91,S,0.00,0.00,1007.70,81.08,1007.70,2.70,26.31,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T22:55:26Z,0.00,248.20,29.85,S,0.00,0.00,1007.60,81.79,1007.60,2.60,26.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T22:38:18Z,0.00,248.20,29.87,S,0.00,0.00,1007.40,81.81,1007.40,2.59,26.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T22:20:59Z,0.00,248.20,29.79,S,0.00,0.00,1007.40,81.40,1007.40,2.65,26.26,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T22:03:50Z,0.00,248.20,29.75,S,0.00,0.00,1007.20,81.42,1007.20,2.65,26.22,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T21:46:41Z,0.00,248.20,29.76,S,0.00,0.00,1007.10,81.59,1007.10,2.62,26.27,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T21:29:22Z,0.00,248.20,29.79,S,0.00,0.00,1007.00,81.10,1007.00,2.70,26.19,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T21:12:14Z,0.00,248.20,29.81,S,0.00,0.00,1007.00,80.86,1007.00,2.73,26.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T20:55:06Z,0.00,248.20,29.89,S,0.00,0.00,1006.90,80.66,1006.90,2.77,26.20,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T20:37:47Z,0.00,248.20,30.00,S,0.00,0.00,1007.00,80.16,1007.00,2.85,26.20,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T20:20:28Z,0.00,248.20,29.96,S,0.00,0.00,1007.00,79.98,1007.00,2.87,26.12,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T20:03:19Z,0.00,248.20,29.99,S,0.00,0.00,1007.00,80.31,1007.00,2.82,26.22,0.00,0.00,180.00,0.00,79DAAFB4
2026-05-12T19:46:11Z,0.00,248.20,29.97,S,0.00,0.00,1007.00,80.02,1007.00,2.87,26.14,0.00,0.00,180.00,0.00,79DAAFB4
